"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/5/17 3:21 PM,"duggtech@gmail.com",7.885740049824768E17,"HiHonorIndia",3.025239456E9,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@HiHonorIndia Huawei Maimang 6 launched in India as Honor 9i with quad camera and Taller display #Honor9i #Honor… https://t.co/a65dgdp4J1",,,0.0,9.1585444008244429E17
10/5/17 3:21 PM,"CellPhone Newz",9.34919514E8,,-1.0,"en","<a href='http://www.destroytwitter.com' rel='nofollow'>DestroyTwitter</a>","First Huawei Mate 10 Pro photos show off its glass back and tall display in action https://t.co/IgC44JUYCJ",,,0.0,9.158544135284777E17
10/5/17 3:21 PM,"WebOlution",8.3331712E7,,-1.0,"en","<a href='http://www.wpautopublish.com' rel='nofollow'>wpautopublish.com</a>","RT @MobileNewsEU: Honor 9i with dual front and back cameras launched in India for...  #mobilenews #honor #huawei https://t.co/hwqI5NfdWS ht…",,,1.0,9.1585432116990362E17
10/5/17 3:20 PM,"Mobile News EU",2.814680479E9,,-1.0,"en","<a href='http://www.wpautopublish.com' rel='nofollow'>wpautopublish.com</a>","Honor 9i with dual front and back cameras launched in India for...  #mobilenews #honor #huawei… https://t.co/05bGbFlySj",,,1.0,9.1585431832600576E17
10/5/17 3:20 PM,"GIZGUIDEPH",3.307383972E9,,-1.0,"en","<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>","Team #ClearerSelfie or #OOOO?

#GIZGUIDEPH #VivoPH #HuaweiPH https://t.co/zeVTgl56Mp",,,0.0,9.1585426857340518E17
10/5/17 3:20 PM,"Remi Grumeau",1.6339447E7,"firt",1.7509972E7,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","@firt If you’re not happy w/ 1, why buy 2? There’s other fishes in the sea... Huawei or Xiaomi are making great stuffs",,,0.0,9.1585424873842278E17
10/4/17 12:17 PM,"Coaching4Advisors",1.018999369E9,,-1.0,"en","<a href='http://bleupage.online' rel='nofollow'>BleupagePro</a>","Xiaomi Global Smartphone Shipments Grew 58 Percent Year-on-Year: Strategy Analytics Chinese smartphone companies like Xiaomi, Huawei, and O",,,0.0,9.1544573306666189E17
10/4/17 12:17 PM,"Internet Profits",8.0054682482200576E17,,-1.0,"en","<a href='http://bleupage.online' rel='nofollow'>BleupagePro</a>","Xiaomi Global Smartphone Shipments Grew 58 Percent Year-on-Year: Strategy Analytics Chinese smartphone companies like Xiaomi, Huawei, and O",,,0.0,9.1544573226963763E17
10/4/17 12:16 PM,"Ounieyyy",6.00038214E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1544555717002035E17
10/4/17 12:16 PM,"Chetu",6.09106644E8,"HiHonorIndia",3.025239456E9,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@HiHonorIndia Yest'day Sold my MI A1 in #olx. Satisfaction of having EMUI and best camera huawei phone is worth loosing 2k..",,,0.0,9.1544551948420301E17
10/4/17 12:15 PM,"Webstar Infotech",2.32317299E9,,-1.0,"en","<a href='http://www.hootsuite.com' rel='nofollow'>Hootsuite</a>","#webstarinfotech #mumbai #india #androidapps #facebook #twitter Huawei Honor 9 India launch on October 5: Speci... https://t.co/SpGfa1ECBE",,,0.0,9.1544520318776934E17
10/4/17 12:15 PM,"Farah",6.22982373E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1544518232926618E17
10/4/17 12:15 PM,"indian technology",8.3402084052619264E17,,-1.0,"en","<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>","Huawei Honor 9 India launch on October 5: Specifications, expected price, and more https://t.co/cJFYQ81AvM https://t.co/yaiTpEhsMF",,,0.0,9.1544514529775616E17
10/4/17 12:13 PM,"Charlie Henderson",1.064056321E9,"googlenexus",2.07773069E8,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","@googlenexus My nexus 6p is dying at 50+% battery life. Huawei says 4 days out of warranty when the issue began. 4 days! Do something please",,,0.0,9.154448587220951E17
10/4/17 12:13 PM,"Shubham Paridwal",3.06136433E8,"HiHonorIndia",3.025239456E9,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@HiHonorIndia A manufacturer detect and i need to pay 15000 without taxes. 

Why should i pay 
Its ur mistake.   
H… https://t.co/8RNYaEP46D",,,0.0,9.15444792192E17
10/4/17 12:13 PM,"Sultan Albarakati",6.15099008E8,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @Huawei_ME: Dr. Alaa Nassif, @RcjyYanbu discusses ongoing #SmartCity projects & future goals to achieve Vision 2030 #HWConnect
https://t…",,,60.0,9.1544478569089024E17
10/4/17 12:13 PM,"kdy",4.63490041E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1544469653245133E17
10/4/17 12:11 PM,"Rasheed Al Azemi",1.684370629E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @SmartCityexpo: Proudly presenting our Global Partner for #SCEWC17: @Huawei. Find out more: https://t.co/Cz7eSxCigT https://t.co/RJ9bCe1…",,,15.0,9.154442236541952E17
10/4/17 12:09 PM,"Sid",5.4075293E7,,-1.0,"en","<a href='http://www.google.com/' rel='nofollow'>Google</a>","#Technology - Huawei Honor 9 India launch on October 5: Specifications, expected price, and… https://t.co/bFGJRMs1Oa",,,0.0,9.1544375001237914E17
10/4/17 12:09 PM,"??? (????? ?)",9.1510722850752922E17,"IronicEra",7.7940138741938176E17,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@IronicEra HUAWEI Y6 Pro
143.1*71.8*9.7 mm
@MochuGucciJams  @AbraxusRaMon13 
TY for the GA
You're very kind ? https://t.co/QRQwzoAu8b",,,0.0,9.1544370309051597E17
10/4/17 12:09 PM,"Hugo Mathee",8.8962599E7,,-1.0,"en","<a href='https://gleam.io' rel='nofollow'>Gleam Competition App</a>","Android Police and Huawei are giving away a Mate 9! https://t.co/WntQwlbOKB",,,0.0,9.154436606358569E17
10/4/17 12:09 PM,"Puteri Shafiya",2.849842152E9,,-1.0,"en","<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>","Huawei’s selfie-centric Nova 2 Plus gets a RM300 price cut https://t.co/NvGKpvTSne https://t.co/SHdBXzUuHh",,,0.0,9.1544363967689523E17
10/4/17 12:08 PM,"SRS Root",1.208680164E9,,-1.0,"en","<a href='http://www.SRSRoot.com' rel='nofollow'>srsroot-tweet</a>","#SRSRoot: HUAWEI H1611 (Build: H1611C07B170) #Android  6.0.1 Now Supported for #Root at https://t.co/Kq7tuB1Gf0",,,0.0,9.154434051525591E17
10/4/17 12:08 PM,"Glenda for Ward 10",8.8403279659084186E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @Philip_Bane: Between a rock and a hard place: Digital inclusion remains elusive for many #compassionatecities @Huawei @Microsoft https:…",,,3.0,9.1544339276664832E17
10/4/17 12:07 PM,"Ram Sembar",3.95716595E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kartrikpal: @MMDDJ_ Huawei goes with X - hola",,,1.0,9.1544328634028851E17
10/4/17 12:07 PM,"Rich Kubat",9.8971612E7,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","RT @BourseetTrading: ?60% of @Huawei Users Would Advocate the Brand??
#mobile #digital #fintech #tech #defstar5 #makeyourownlane #Mpgvip
ht…",,,120.0,9.1544311878646579E17
10/4/17 12:06 PM,"??? (????? ?)",9.1510722850752922E17,"IronicEra",7.7940138741938176E17,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@IronicEra HUAWEI Y6 Pro
143.1*71.8*9.7 mm
@AshmaNidhi1 @AbraxusRaMon13 
Thanks for the GA! 
Wish me luck ? https://t.co/kWmIokQ24a",,,0.0,9.154430874129367E17
10/4/17 12:05 PM,"SANJAY KV",9.91570585E8,"ajavgal",7.4376606E7,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@ajavgal @CMofKarnataka @kdabengaluru @karave_KRV @KannadaGrahaka @Anand_GJ @Vijaykarnataka I have seen this near I… https://t.co/fLMkio1xOI",,,0.0,9.1544278508752077E17
10/4/17 12:05 PM,"Smart City Feed ?",7.2286045971653427E17,,-1.0,"en","<a href='http://mattjewell.net' rel='nofollow'>SCBotBackend</a>","RT @saharpervez: 'We are all a stakeholder in smart cities.' #Huawei #smartcity https://t.co/GATAeQ32xy",,,1.0,9.1544262216403354E17
10/4/17 12:04 PM,"???? ???? ????????",1.171290444E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @Huawei_ME: Dr. Alaa Nassif, @RcjyYanbu discusses ongoing #SmartCity projects & future goals to achieve Vision 2030 #HWConnect
https://t…",,,60.0,9.1544245261766246E17
10/4/17 12:04 PM,"FSKM UiTM",7.62863686851584E17,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","Vote for Azizul. Huawei Seeds For The Future 2017 https://t.co/R6c8qZ1KEv. @transUiTM @smffskm https://t.co/j6UTEa2Wpa",,,14.0,9.1544240138418586E17
10/4/17 12:04 PM,"Hello Stafford",8.1928812903937638E17,,-1.0,"en","<a href='https://twitter.com/HelloStafford' rel='nofollow'>HelloStafford</a>","Check out ? #Huawei deal from #O2 - Huawei P9 Lite (16GB Black) on O2 Refresh 4G (24 Month(s) contract) wit...?https://t.co/UCC3X8Eh3X",,,1.0,9.1544237152498893E17
10/4/17 12:04 PM,"Indian 24 News",3.027306828E9,,-1.0,"en","<a href='http://www.indian24news.com' rel='nofollow'>indian24-haberG?nderici-3</a>","Huawei Honor 9 India launch on October 5: Specifications, expected price, and more https://t.co/NuSu1P1OqJ #news… https://t.co/NvP6RlC13f",,,1.0,9.1544236131192422E17
10/4/17 12:01 PM,"Rishi Singh",9.0858815143785267E17,,-1.0,"en","<a href='http://twibble.io' rel='nofollow'>Twibble.io</a>","Huawei pips Apple to become top smartphone brand in China https://t.co/fWFSaois2g | ? by https://t.co/RDRERThneU https://t.co/tLqHUpfEaE",,,0.0,9.1544164519744717E17
10/4/17 12:00 PM,"IASGurukul (Wroffle)",7.7915465900491571E17,,-1.0,"en","<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>","Huawei Honor 9 India launch on October 5: Specifications, expected price, and more https://t.co/IUaavoX5My",,,0.0,9.1544156246478848E17
10/4/17 12:00 PM,"????????048-577-5356",2.46439806E9,,-1.0,"en","<a href='http://twittbot.net/' rel='nofollow'>twittbot.net</a>","? #UQmobile ?
#?????? #huawei  #P10
#?? #MNP
#??0?
#??? #?? #?? #?? #?? #??
pic.twitter.com/dUtUthXDE?1",,,0.0,9.1544155952440934E17
10/4/17 12:00 PM,"Telecom Review",3.221357064E9,,-1.0,"en","<a href='http://www.hootsuite.com' rel='nofollow'>Hootsuite</a>","#Huawei’s Platform + Ecosystem showcase at #GITEX 2017
https://t.co/SKYHrShtZG
@Huawei @GITEXTechWeek #GITEX2017 https://t.co/vvlbKjxI9C",,,0.0,9.1544141359633613E17
10/4/17 12:00 PM,"Sahar Pervez",1.40019526E8,,-1.0,"en","<a href='http://www.linkedin.com/' rel='nofollow'>LinkedIn</a>","'We are all a stakeholder in smart cities.' #Huawei #smartcity https://t.co/GATAeQ32xy",,,1.0,9.154413625599959E17
10/4/17 12:00 PM,"elijah williams",9.0454100774798131E17,,-1.0,"en","<a href='http://www.crowdfireapp.com' rel='nofollow'>Crowdfire - Go Big</a>","Fingers crossed but I’m hoping you’ll love this: ALLPOWERS Portable Solar Charger 15000mAh Solar Power Bank...
https://t.co/f4BLyyVCkD",,,0.0,9.1544135465375334E17
10/4/17 11:58 AM,"Social Biz Flow",2.577895423E9,,-1.0,"en","<a href='http://SocialBizFlow.com' rel='nofollow'>social biz flow</a>","RT @tweetrolo: How many phones have you owned? #smartphone #nokia #sony #iphone #Huawei #socialmedia #Marketing #phone #cellphone #cmo #bra…",,,5.0,9.1544089533558374E17
10/4/17 11:57 AM,"RJ van Spaandonk",1.5798482E7,,-1.0,"en","<a href='http://www.apple.com/' rel='nofollow'>OS X</a>","Xiaomi catching up to Huawei, Apple and Samsung - CNET https://t.co/rlHP99iwqp",,,0.0,9.1544074923531878E17
10/4/17 11:57 AM,"MARKETING TORONO",2.930177733E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @tweetrolo: How many phones have you owned? #smartphone #nokia #sony #iphone #Huawei #socialmedia #Marketing #phone #cellphone #cmo #bra…",,,5.0,9.1544074284744294E17
10/4/17 11:57 AM,"Express Technology",3.18472563E9,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","#takenote @HuaweiIndia Honor 9 India launch on October 5: Specifications, expected price, and more
https://t.co/18OE5g5KjA",,,0.0,9.1544071063916954E17
10/4/17 11:57 AM,"S A P I Q ?",7.8333901143985766E17,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1544068945381786E17
10/4/17 11:56 AM,"airin?",2.986456501E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1544046421547008E17
10/4/17 11:55 AM,"????",1.459381754E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.154402715501609E17
10/4/17 11:55 AM,"Sahil Mohan Gupta",5.8136963E7,,-1.0,"en","<a href='http://twitter.com' rel='nofollow'>Twitter Web Client</a>","This is one killer deal on @amazonIN for the Huawei Honor 8. There are so many more including ones for the new ipho… https://t.co/NUTzgsKbGP",,,0.0,9.1544020054061056E17
10/4/17 11:54 AM,"YouTube?TOP",1.99077562E8,,-1.0,"en","<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>","Huawei’s back-to-school #sale #begins #backtoschool https://t.co/cbQklRX4qh",,,0.0,9.1543991654857523E17
10/4/17 11:54 AM,"r.",4.711094E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543991564245402E17
10/4/17 11:52 AM,"Bell?",8.5176963803993702E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543954641371955E17
10/4/17 11:52 AM,"-",7.55259798E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543942802531123E17
10/4/17 11:51 AM,"mariaa",2.266141506E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543932599455744E17
10/4/17 11:51 AM,"The Indian Wire",2.575041702E9,,-1.0,"en","<a href='http://publicize.wp.com/' rel='nofollow'>WordPress.com</a>","Huawei Nova 2i featuring FullView Display launches in Malaysia https://t.co/pp2WuMC6ah https://t.co/ztbPW4doGR",,,0.0,9.1543932350319411E17
10/4/17 11:51 AM,"na.",6.04268895E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543927015160218E17
10/4/17 11:51 AM,"????? ????",3.092682415E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543919136588595E17
10/4/17 11:51 AM,"?",1.269091225E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543918526318182E17
10/4/17 11:51 AM,"?LAHAR?",3.427742353E9,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @Gadgets360: #Huawei, not #iPhone is the reported smartphone brand of choice in China https://t.co/y0M3xsVdaE",,,14.0,9.1543912017586586E17
10/4/17 11:50 AM,"Swappa Mucho",3.002701812E9,,-1.0,"en","<a href='http://swappa.com' rel='nofollow'>Swappa Mucho</a>","Featured: Swappa listing for Huawei Mate 9 (Unlocked): $375 https://t.co/OmGkqahS6j",,,0.0,9.1543906747466547E17
10/4/17 11:50 AM,"nad.",2.255363684E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543901392166093E17
10/4/17 11:50 AM,"Miguel Rolo",1.97849937E8,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","How many phones have you owned? #smartphone #nokia #sony #iphone #Huawei #socialmedia #Marketing #phone #cellphone… https://t.co/4FWMqKDJYF",,,5.0,9.1543896968861286E17
10/4/17 11:50 AM,"sweet pie",2.949937471E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543894705188045E17
10/4/17 11:49 AM,"Me",1.348544084E9,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543882739675136E17
10/4/17 11:49 AM,"qladnn",7.3366163528223949E17,,-1.0,"en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543867117561856E17
10/4/17 11:48 AM,"Prof Emeritus Hafiz",3.59943643E8,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543849736374682E17
10/4/17 11:48 AM,"?",1.248630594E9,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543849719597466E17
10/4/17 11:48 AM,"senah",9.3850344E8,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543849712884122E17
10/4/17 11:48 AM,".",1.929698377E9,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543849711620506E17
10/4/17 11:48 AM,"aril",1.595843726E9,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543849710361395E17
10/4/17 11:48 AM,"izz.",2.1625404E9,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543849708270387E17
10/4/17 11:48 AM,"enche paranoda",1.235375394E9,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543849708265062E17
10/4/17 11:48 AM,"Hael_Pororo",4.22322089E8,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543849707435622E17
10/4/17 11:48 AM,"Emanzul",2.42358311E9,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.1543849707433984E17
10/4/17 11:48 AM,"?",1.562571852E9,,-1.0,"en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","RT @broluah: Casing RM18
Iphone, Samsung, Oppo, Xiaomi, Huawei, Vivo

1 RM18, Buy 3 FREE 1 casing + FREE gift

017-3711303
IG: hrc_malaysia…",,,132.0,9.154384970533847E17
10/4/17 11:48 AM,"MR_HIND",8.9322165645751091E17,,-1.0,"en","<a href='https://twitter.com' rel='nofollow'>Mr Hind</a>","RT @MKBG30: #Huawei #china #india #bangalore   R&D from the best in the world. https://t.co/tl8JHUb0p4",,,1.0,9.1543842688700006E17
10/4/17 11:48 AM,"Andrew McGee",1.37305924E8,,-1.0,"en","<a href='http://www.hootsuite.com' rel='nofollow'>Hootsuite</a>","Join our ICT Roadshow in Perth on Oct 12, explore Huawei leading tech: IoT, SDN, Cloud, 5G, VR, energy & heavy rail… https://t.co/OBJ1oXx2fq",,,0.0,9.1543837436592947E17
10/4/17 11:47 AM,"Mahesh",1.964676408E9,,-1.0,"en","<a href='http://www.linkedin.com/' rel='nofollow'>LinkedIn</a>","#Huawei #china #india #bangalore   R&D from the best in the world. https://t.co/tl8JHUb0p4",,,1.0,9.1543821158057165E17
10/4/17 11:46 AM,"Dan K",1.15874351E8,"zbrando",1.7161919E7,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@zbrando Having bought 5 Samsung's, I switched to Huawei. No foistware. Good price, camera, performance. It's like a breath of fresh air.",,,0.0,9.1543800225130086E17
10/4/17 11:46 AM,"VnEconomictimes",2.553761354E9,,-1.0,"en","<a href='http://www.facebook.com/twitter' rel='nofollow'>Facebook</a>","Huawei Vietnam announces Seeds for the Future 2017 https://t.co/wxGyGWmp8x",,,0.0,9.1543798626691072E17
10/4/17 11:46 AM,"RIDC5G",8.623836066013184E17,,-1.0,"en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @5g_innovation: Huawei hits 32 Gbps in phase two of 5G testing https://t.co/mrlIwGKXHa #5G #innovation via @smallcellhub",,,1.0,9.154379678371881E17
10/4/17 11:46 AM,"PocketDroid.net",3.35260884E8,,-1.0,"en","<a href='http://winthecustomer.com/' rel='nofollow'>Win the Customer</a>","HOT: Mate 10 Pro smartphone renders show a wonderful new Huawei design https://t.co/zSjafkAHEx #android #news #mwc2016",,,0.0,9.1543789893318246E17
10/4/17 11:45 AM,"• Jhay •",1.655323E7,,-1.0,"en","<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>","Huawei launches Honor Holly 4 in India https://t.co/eM3WJNtKGg",,,0.0,9.1543765146085376E17
10/4/17 11:44 AM,"Thuttu.com",1.609051142E9,,-1.0,"en","<a href='http://thuttu.com' rel='nofollow'>Thuttucom</a>","[Lightning Deal] Huawei WS319 Wireless Media Router (Black) worth Rs. 1060 for Rs. 699 - Amazon https://t.co/HCWoAeoyXX",,,0.0,9.1543734108223078E17
10/4/17 11:42 AM,"Compre en China",2.84105566E8,,-1.0,"en","<a href='http://i-love-china-tech.tk/' rel='nofollow'>ChinaAnn</a>","China offers: https://t.co/2d8tYj12M2 -KALAIDENG Protective PU Leather Case for HUAWEI Ascend Mate 2 - Blue",,,0.0,9.1543688296352973E17
10/4/17 11:39 AM,"Robert Comas",2.926632165E9,,-1.0,"en","<a href='http://www.linkedin.com/' rel='nofollow'>LinkedIn</a>","Huawei's Bengaluru R&D centre now largest for the company https://t.co/P5VJKXANVg",,,0.0,9.1543613881441075E17
